-0.10000000E+01  0.0
0.00000000E+01  0.0
0.10000000E+01  0.37596445E-09
0.10456357E+01  0.33554779E-09
0.10933540E+01  0.29680291E-09
0.11432499E+01  0.25989251E-09
0.11954229E+01  0.22496022E-09
0.12499768E+01  0.19212533E-09
0.13070204E+01  0.16152393E-09
0.13666671E+01  0.13330451E-09
0.14290359E+01  0.10758485E-09
0.14942509E+01  0.84446605E-10
0.15624421E+01  0.63991226E-10
0.16337452E+01  0.46316851E-10
0.17083022E+01  0.31471014E-10
0.17862617E+01  0.19472557E-10
0.18677790E+01  0.10373779E-10
0.19530164E+01  0.41827824E-11
0.20421436E+01  0.84922145E-12
0.21353382E+01  0.35245807E-12
0.22327858E+01  0.26458751E-11
0.23346805E+01  0.76126667E-11
0.24412252E+01  0.15160015E-10
0.25526322E+01  0.25174331E-10
0.26691232E+01  0.37472967E-10
0.27909305E+01  0.51905720E-10
0.29182965E+01  0.68286008E-10
0.30514749E+01  0.86383271E-10
0.31907310E+01  0.10600488E-09
0.33363422E+01  0.12690224E-09
0.34885984E+01  0.14883462E-09
0.36478030E+01  0.17155933E-09
0.38142729E+01  0.19480252E-09
0.39883398E+01  0.21832465E-09
0.41703504E+01  0.24185492E-09
0.43606672E+01  0.26515562E-09
0.45596692E+01  0.28798060E-09
0.47677528E+01  0.31010809E-09
0.49853324E+01  0.33132745E-09
0.52128414E+01  0.35143849E-09
0.54507329E+01  0.37025240E-09
0.56994808E+01  0.38760926E-09
0.59595804E+01  0.40337887E-09
0.62315499E+01  0.41744490E-09
0.65159309E+01  0.42970765E-09
0.68132898E+01  0.44008381E-09
0.71242189E+01  0.44855299E-09
0.74493374E+01  0.45510663E-09
0.77892930E+01  0.45970371E-09
0.81447626E+01  0.46241377E-09
0.85164544E+01  0.46327800E-09
0.89051085E+01  0.46234196E-09  
0.93114992E+01  0.45968968E-09
0.97364357E+01  0.45541282E-09
0.10180765E+02  0.44961335E-09
0.10645371E+02  0.44240452E-09
0.11131179E+02  0.43390475E-09
0.11639158E+02  0.42423975E-09
0.12170319E+02  0.41354000E-09
0.12725720E+02  0.40193583E-09
0.13306467E+02  0.38956418E-09
0.13913716E+02  0.37655304E-09
0.14548678E+02  0.36302244E-09
0.15212617E+02  0.34909532E-09
0.15906855E+02  0.33488702E-09
0.16632775E+02  0.32050031E-09
0.17391823E+02  0.30602858E-09
0.18185510E+02  0.29158310E-09
0.19015418E+02  0.27721999E-09
0.19883200E+02  0.26303986E-09
0.20790583E+02  0.24908060E-09
0.21739375E+02  0.23542924E-09
0.22731466E+02  0.22209751E-09
0.23768832E+02  0.20917826E-09
0.24853539E+02  0.19664011E-09
0.25987747E+02  0.18458869E-09
0.27173715E+02  0.17295912E-09
0.28413806E+02  0.16185479E-09
0.29710489E+02  0.15121153E-09
0.31066348E+02  0.14110144E-09
0.32484081E+02  0.13145749E-09
0.33966514E+02  0.12232566E-09
0.35516599E+02  0.11367910E-09
0.37137423E+02  0.10552079E-09
0.38832214E+02  0.97851109E-10
0.40604349E+02  0.90653471E-10
0.42457356E+02  0.83889811E-10
0.44394926E+02  0.77495845E-10
0.46420918E+02  0.71425056E-10
0.48539368E+02  0.65696983E-10
0.50754495E+02  0.60334541E-10
0.53070711E+02  0.55355123E-10
0.55492628E+02  0.50768701E-10
0.58025072E+02  0.46575529E-10
0.60673085E+02  0.42763393E-10
0.63441942E+02  0.39304331E-10
0.66337158E+02  0.36150718E-10
0.69364499E+02  0.33230628E-10
0.72529995E+02  0.30455657E-10
0.75839950E+02  0.27804379E-10
0.79300958E+02  0.25289390E-10
0.82919910E+02  0.22922342E-10
0.86704016E+02  0.20713263E-10
0.90660813E+02  0.18669897E-10
0.94798180E+02  0.16796916E-10
0.99124359E+02  0.15094953E-10
0.10364797E+03  0.13559458E-10
0.10837801E+03  0.12179317E-10
0.11332391E+03  0.10935218E-10
0.11849553E+03  0.97980631E-11
0.12390315E+03  0.87470072E-11
0.12955756E+03  0.77847526E-11
0.13547000E+03  0.69148397E-11
0.14165227E+03  0.61390203E-11
0.14811666E+03  0.54567217E-11
0.15487607E+03  0.48644040E-11
0.16194394E+03  0.43547947E-11
0.16933436E+03  0.39159771E-11
0.17706205E+03  0.35303106E-11
0.18514240E+03  0.31749145E-11
0.19359150E+03  0.28403130E-11
0.20242617E+03  0.25279222E-11
0.21166403E+03  0.22390859E-11
0.22132346E+03  0.19747859E-11
0.23142371E+03  0.17355215E-11
0.24198488E+03  0.15211633E-11
0.25302803E+03  0.13307792E-11
0.26457513E+03  0.11626010E-11
0.27664920E+03  0.10157256E-11
0.28927427E+03  0.88972278E-12
0.30247550E+03  0.78344564E-12
0.31627917E+03  0.69482945E-12
0.33071278E+03  0.62067308E-12
0.34580508E+03  0.55638013E-12
0.36158613E+03  0.49660368E-12
0.37808736E+03  0.44005440E-12
0.39534163E+03  0.38716386E-12
0.41338331E+03  0.33837396E-12
0.43224834E+03  0.29412832E-12
0.45197428E+03  0.25486441E-12
0.47260044E+03  0.22091550E-12
0.49416788E+03  0.19214393E-12
0.51671956E+03  0.16809708E-12
0.54030041E+03  0.14804874E-12
0.56495738E+03  0.13093596E-12
0.59073959E+03  0.11542002E-12
0.61769839E+03  0.10102634E-12
0.64588748E+03  0.87856467E-13
0.67536299E+03  0.76011753E-13
0.70618363E+03  0.65583776E-13
0.73841080E+03  0.56620938E-13
0.77210867E+03  0.49036583E-13
0.80734438E+03  0.42653022E-13
0.84418808E+03  0.37203629E-13
0.88271317E+03  0.32356570E-13
0.92299639E+03  0.28002707E-13
0.96511795E+03  0.24147404E-13
0.10091618E+04  0.20783455E-13
0.10552155E+04  0.17887972E-13
0.11033710E+04  0.15423068E-13
0.11537241E+04  0.13328705E-13
0.12063751E+04  0.11516677E-13
0.12614288E+04  0.99175034E-14
0.13189950E+04  0.85196740E-14
0.13791882E+04  0.73095854E-14
0.14421284E+04  0.62676909E-14
0.15079409E+04  0.53776804E-14
0.15767568E+04  0.46171792E-14
0.16487131E+04  0.39586945E-14
0.17239533E+04  0.33899587E-14
0.18026270E+04  0.29003758E-14
0.18848911E+04  0.24773640E-14
0.19709094E+04  0.21147885E-14
0.20608532E+04  0.18055551E-14
0.21549016E+04  0.15419615E-14
0.22532420E+04  0.13173794E-14
0.23560703E+04  0.11234289E-14
0.24635911E+04  0.95612851E-15
0.25760188E+04  0.81320330E-15
0.26935771E+04  0.69176475E-15
0.28165003E+04  0.58852524E-15
0.29450332E+04  0.49985932E-15
0.30794318E+04  0.42420374E-15
0.32199637E+04  0.35999317E-15
0.33669090E+04  0.30558279E-15
0.35205601E+04  0.25903020E-15
0.36812233E+04  0.21926153E-15
0.38492184E+04  0.18548384E-15
0.40248800E+04  0.15691106E-15
0.42085582E+04  0.13266451E-15
0.44006186E+04  0.11208768E-15
0.46014438E+04  0.94573359E-16
0.48114338E+04  0.79728820E-16
0.50310068E+04  0.67188601E-16
0.52606002E+04  0.56626503E-16
0.55006712E+04  0.47720420E-16
0.57516981E+04  0.40165568E-16
0.60141807E+04  0.33774868E-16
0.62886419E+04  0.28389852E-16
0.65756283E+04  0.23858472E-16
0.68757115E+04  0.20031121E-16
0.71894893E+04  0.16797961E-16
0.75175865E+04  0.14089562E-16
0.78606566E+04  0.11793842E-16
0.82193830E+04  0.98627566E-17
0.85944801E+04  0.82652570E-17
0.89866950E+04  0.69166970E-17
0.93968089E+04  0.57824960E-17
0.98256386E+04  0.48352662E-17
0.10274038E+05  0.40427053E-17
0.10742901E+05  0.33754561E-17
0.11233160E+05  0.28141794E-17
0.11745793E+05  0.23477648E-17
0.12281820E+05  0.19614163E-17
0.12842310E+05  0.16294041E-17
0.13428377E+05  0.13593212E-17
0.14041190E+05  0.11342751E-17
0.14681969E+05  0.94643956E-18
0.15351991E+05  0.78648437E-18
0.16052589E+05  0.65692295E-18
0.16785160E+05  0.54260710E-18
0.17551162E+05  0.45317301E-18
0.18352121E+05  0.37411779E-18
0.19189633E+05  0.31302319E-18
0.20065365E+05  0.25976154E-18
0.20981061E+05  0.21542912E-18
0.21938546E+05  0.17814177E-18
0.22939727E+05  0.14905465E-18
0.23986596E+05  0.12211691E-18
0.25081241E+05  0.10158092E-18
0.26225840E+05  0.84542219E-19
0.27422674E+05  0.69351678E-19
0.28674126E+05  0.57811753E-19
0.29982690E+05  0.47448459E-19
0.31350970E+05  0.39247031E-19
0.32781693E+05  0.32497331E-19
0.34277707E+05  0.26818633E-19
0.35841994E+05  0.22118746E-19
0.37477667E+05  0.18141427E-19
0.39187986E+05  0.14991736E-19
0.40976356E+05  0.12378927E-19
0.42846340E+05  0.10099691E-19
0.44801661E+05  0.84046220E-20
0.46846215E+05  0.68289243E-20
0.48984074E+05  0.56848754E-20
0.51219495E+05  0.46024262E-20
0.53556932E+05  0.38196730E-20
0.56001038E+05  0.31116844E-20
0.58556683E+05  0.25658114E-20
0.61228957E+05  0.20972154E-20
0.64023182E+05  0.17222584E-20
0.66944923E+05  0.14142573E-20
0.70000000E+05  0.11572609E-20
